qseqid	sseqid	pident	length	mismatch	gapopen	qstart	qend	sstart	send	evalue	bitscore
CVRL06	11	86.957	23	3	0	40	62	62278333	62278355	588	27
CVRL06	11	86.957	23	3	0	40	62	62382265	62382287	588	27
CVRL06	11	86.957	23	3	0	40	62	62479514	62479492	588	27
CVRL06	11	86.957	23	3	0	40	62	62909002	62909024	588	27
CVRL06	11	86.957	23	3	0	40	62	63256750	63256728	588	27
CVRL06	11	86.957	23	3	0	40	62	63381322	63381344	588	27
CVRL06	11	86.957	23	3	0	40	62	63512570	63512592	588	27
CVRL06	11	86.957	23	3	0	40	62	64225014	64224992	588	27
CVRL06	11	86.957	23	3	0	39	61	64302132	64302110	588	27
CVRL06	11	86.957	23	3	0	40	62	64889324	64889302	588	27
CVRL06	11	86.957	23	3	0	40	62	65067446	65067424	588	27
CVRL06	11	86.957	23	3	0	40	62	65253574	65253596	588	27
CVRL06	11	86.957	23	3	0	40	62	65568220	65568198	588	27
CVRL06	11	86.957	23	3	0	40	62	66054408	66054386	588	27
CVRL06	11	86.957	23	3	0	39	61	66913041	66913019	588	27
CVRL06	11	86.957	23	3	0	40	62	67449692	67449670	588	27
CVRL06	11	86.957	23	3	0	40	62	67774518	67774540	588	27
CVRL06	11	86.957	23	3	0	40	62	68115896	68115918	588	27
CVRL06	11	86.957	23	3	0	40	62	68148128	68148150	588	27
CVRL06	11	86.957	23	3	0	40	62	68289733	68289711	588	27
CVRL06	11	86.957	23	3	0	40	62	68514988	68515010	588	27
CVRL06	11	86.957	23	3	0	40	62	69112676	69112654	588	27
CVRL06	11	86.957	23	3	0	40	62	69296967	69296989	588	27
CVRL06	11	86.957	23	3	0	38	60	69343502	69343480	588	27
CVRL06	11	86.957	23	3	0	40	62	69361132	69361110	588	27
CVRL06	11	86.957	23	3	0	40	62	69494982	69494960	588	27
CVRL06	11	86.957	23	3	0	40	62	69676372	69676350	588	27
CVRL06	11	86.957	23	3	0	40	62	69701716	69701694	588	27
CVRL06	11	86.957	23	3	0	38	60	69827145	69827123	588	27
CVRL06	11	86.957	23	3	0	40	62	70588827	70588805	588	27
CVRL06	11	86.957	23	3	0	40	62	70601398	70601420	588	27
CVRL06	11	86.957	23	3	0	40	62	70614258	70614280	588	27
CVRL06	11	86.957	23	3	0	40	62	70677474	70677452	588	27
CVRL06	11	86.957	23	3	0	40	62	71512456	71512478	588	27
CVRL06	11	86.957	23	3	0	40	62	71523008	71523030	588	27
CVRL06	11	86.957	23	3	0	40	62	71608167	71608145	588	27
CVRL06	11	86.957	23	3	0	40	62	71610050	71610028	588	27
CVRL06	11	86.957	23	3	0	40	62	71828180	71828202	588	27
CVRL06	11	86.957	23	3	0	40	62	73957225	73957203	588	27
CVRL06	11	86.957	23	3	0	40	62	73961107	73961085	588	27
CVRL06	11	86.957	23	3	0	40	62	74077495	74077517	588	27
CVRL06	11	86.957	23	3	0	40	62	74897662	74897684	588	27
CVRL06	11	86.957	23	3	0	40	62	74921335	74921313	588	27
CVRL06	11	86.957	23	3	0	40	62	76793432	76793454	588	27
CVRL06	11	86.957	23	3	0	40	62	76839253	76839275	588	27
CVRL06	11	86.957	23	3	0	40	62	77231214	77231192	588	27
CVRL06	11	86.957	23	3	0	40	62	77717229	77717207	588	27
CVRL06	11	86.957	23	3	0	40	62	78044629	78044607	588	27
CVRL06	11	86.957	23	3	0	40	62	78652007	78651985	588	27
CVRL06	11	86.957	23	3	0	38	60	78807776	78807798	588	27
CVRL06	11	86.957	23	3	0	40	62	78952078	78952100	588	27
CVRL06	11	86.957	23	3	0	40	62	79034353	79034375	588	27
CVRL06	11	86.957	23	3	0	40	62	79244240	79244262	588	27
CVRL06	11	86.957	23	3	0	40	62	80037804	80037826	588	27
CVRL06	11	86.957	23	3	0	40	62	80042169	80042191	588	27
CVRL06	11	86.957	23	3	0	40	62	81000245	81000267	588	27
CVRL06	11	86.957	23	3	0	40	62	81719835	81719857	588	27
CVRL06	11	86.957	23	3	0	40	62	81838546	81838568	588	27
CVRL06	11	86.957	23	3	0	40	62	82024450	82024472	588	27
CVRL06	11	86.957	23	3	0	40	62	83553306	83553328	588	27
CVRL06	11	86.957	23	3	0	40	62	83638956	83638978	588	27
CVRL06	11	86.957	23	3	0	40	62	83724987	83725009	588	27
CVRL06	11	86.957	23	3	0	40	62	84105075	84105097	588	27
CVRL06	11	86.957	23	3	0	40	62	84160735	84160757	588	27
CVRL06	11	86.957	23	3	0	40	62	84252997	84252975	588	27
CVRL06	11	86.957	23	3	0	40	62	84510958	84510936	588	27
CVRL06	11	86.957	23	3	0	40	62	84519766	84519788	588	27
CVRL06	11	86.957	23	3	0	40	62	84571325	84571303	588	27
CVRL06	8	100	23	0	0	38	60	14740119	14740097	0.006	43.6
CVRL06	8	100	23	0	0	40	62	16366001	16366023	0.006	43.6
CVRL06	8	100	23	0	0	40	62	38482160	38482138	0.006	43.6
CVRL06	8	100	23	0	0	40	62	78867786	78867764	0.006	43.6
CVRL06	8	95.652	23	1	0	38	60	3976108	3976130	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	5090905	5090883	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	5133299	5133321	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	5411206	5411184	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	6478436	6478458	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	7064999	7064977	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	7123800	7123822	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	7211684	7211706	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	8126940	8126962	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	8339165	8339187	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	8360465	8360487	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	8645526	8645504	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	9213599	9213577	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	10143634	10143612	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	11368424	11368446	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	11662567	11662545	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	11746781	11746759	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	12805934	12805956	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	13595953	13595975	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	13716946	13716968	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	13758613	13758591	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	14738639	14738661	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	15940233	15940211	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	16388026	16388004	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	17296594	17296616	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	18498994	18498972	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	19850147	19850169	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	20554868	20554846	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	21247498	21247476	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	21394135	21394113	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	21889163	21889185	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	23253171	23253149	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	23353987	23353965	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	23612371	23612349	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	23763027	23763005	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	23852389	23852367	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	24242270	24242292	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	24486614	24486592	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	25136175	25136197	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	28339542	28339520	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	28999720	28999698	0.27	38.1
CVRL06	8	95.652	23	1	0	38	60	29723304	29723282	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	31748463	31748441	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	32540943	32540921	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	33057271	33057249	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	33637542	33637520	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	34655367	34655389	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	35363204	35363182	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	35677959	35677981	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	35901299	35901321	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	37044524	37044502	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	38187997	38188019	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	39552404	39552382	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	39890209	39890187	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	40931507	40931485	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	42131297	42131275	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	42162581	42162559	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	42405024	42405046	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	42416391	42416369	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	43064948	43064926	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	44026172	44026150	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	44164672	44164650	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	44304404	44304382	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	45122602	45122580	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	45673446	45673424	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	46133102	46133124	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	46431375	46431353	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	46450894	46450916	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	47114700	47114678	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	47375224	47375202	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	48223985	48224007	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	48235957	48235979	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	48509438	48509416	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	48782139	48782161	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	50348480	50348502	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	50807743	50807721	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	51880545	51880567	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	52622694	52622716	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	52874846	52874824	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	52905440	52905462	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	53026055	53026033	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	53113700	53113678	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	53778979	53779001	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	54360920	54360898	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	55173148	55173170	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	55716438	55716460	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	56175631	56175653	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	56295385	56295363	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	56576874	56576896	0.27	38.1
CVRL06	8	95.652	23	1	0	39	61	57039425	57039403	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	57498207	57498229	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	58041907	58041929	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	58957026	58957048	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	59707255	59707233	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	59739024	59739002	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	60426966	60426988	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	61245021	61244999	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	61913618	61913596	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	62115877	62115899	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	62399599	62399621	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	62823271	62823293	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	62999204	62999226	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	63491979	63491957	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	63868712	63868690	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	64030590	64030612	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	64129842	64129864	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	64382523	64382545	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	64692093	64692071	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	65086764	65086742	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	65405326	65405348	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	65639072	65639050	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	66491271	66491249	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	66608728	66608706	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	66774004	66773982	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	66913509	66913531	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	67083838	67083860	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	67520619	67520597	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	67597254	67597276	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	67628722	67628700	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	67728780	67728758	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	68621367	68621389	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	68982561	68982583	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	69174872	69174850	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	69444299	69444277	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	69805737	69805715	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	70596301	70596279	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	71905050	71905072	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	73068158	73068136	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	73367871	73367849	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	73488643	73488665	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	73919434	73919456	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	74800748	74800770	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	75346746	75346724	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	75544121	75544099	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	76056588	76056610	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	76094929	76094951	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	76294384	76294362	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	77203236	77203258	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	77641994	77641972	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	78167493	78167471	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	78575078	78575100	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79085476	79085454	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79098678	79098656	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79104731	79104709	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79117707	79117685	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79469141	79469163	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79516059	79516037	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79553868	79553890	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79555736	79555714	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79631423	79631401	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79635569	79635591	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79665488	79665466	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79669585	79669607	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	79686328	79686350	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	80433121	80433143	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	80555820	80555798	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	80716535	80716513	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	80885995	80885973	0.27	38.1
CVRL06	8	95.652	23	1	0	40	62	80900717	80900695	0.27	38.1
CVRL06	8	95.652	23	0	1	40	62	73734581	73734602	0.98	36.2
CVRL06	8	91.304	23	2	0	40	62	80215738	80215760	3.5	34.4
CVRL06	8	91.304	23	2	0	40	62	457938	457960	13	32.5
CVRL06	8	91.304	23	2	0	40	62	1330306	1330328	13	32.5
CVRL06	8	91.304	23	2	0	40	62	1585290	1585268	13	32.5
CVRL06	8	91.304	23	2	0	40	62	2009934	2009956	13	32.5
CVRL06	8	91.304	23	2	0	40	62	2269476	2269498	13	32.5
CVRL06	8	91.304	23	2	0	40	62	5871762	5871740	13	32.5
CVRL06	8	91.304	23	2	0	40	62	6214867	6214845	13	32.5
CVRL06	8	91.304	23	2	0	40	62	6498132	6498154	13	32.5
CVRL06	8	91.304	23	2	0	40	62	7086060	7086082	13	32.5
CVRL06	8	91.304	23	2	0	40	62	7123072	7123050	13	32.5
CVRL06	8	91.304	23	2	0	40	62	7502600	7502578	13	32.5
CVRL06	8	91.304	23	2	0	40	62	7758278	7758256	13	32.5
CVRL06	8	91.304	23	2	0	40	62	8135405	8135383	13	32.5
CVRL06	8	91.304	23	2	0	40	62	8159057	8159035	13	32.5
CVRL06	8	91.304	23	2	0	40	62	8499277	8499255	13	32.5
CVRL06	8	91.304	23	2	0	40	62	8535319	8535297	13	32.5
CVRL06	8	91.304	23	2	0	40	62	8576571	8576593	13	32.5
CVRL06	8	91.304	23	2	0	40	62	8890115	8890093	13	32.5
CVRL06	8	91.304	23	2	0	40	62	8919376	8919354	13	32.5
CVRL06	8	91.304	23	2	0	40	62	9025484	9025506	13	32.5
CVRL06	8	91.304	23	2	0	40	62	9913342	9913364	13	32.5
CVRL06	8	91.304	23	2	0	40	62	10012373	10012395	13	32.5
CVRL06	8	91.304	23	2	0	40	62	10573153	10573131	13	32.5
CVRL06	8	91.304	23	2	0	40	62	10952034	10952056	13	32.5
CVRL06	8	91.304	23	2	0	40	62	11000299	11000321	13	32.5
CVRL06	8	91.304	23	2	0	40	62	11634089	11634111	13	32.5
CVRL06	8	91.304	23	2	0	40	62	11681397	11681375	13	32.5
CVRL06	8	91.304	23	2	0	40	62	11682856	11682834	13	32.5
CVRL06	8	91.304	23	2	0	40	62	11696908	11696886	13	32.5
CVRL06	8	91.304	23	2	0	40	62	12174686	12174708	13	32.5
CVRL06	8	91.304	23	2	0	40	62	12192287	12192265	13	32.5
CVRL06	8	91.304	23	2	0	40	62	12203839	12203817	13	32.5
CVRL06	8	91.304	23	2	0	40	62	12249552	12249530	13	32.5
CVRL06	8	91.304	23	2	0	40	62	12256142	12256120	13	32.5
CVRL06	8	91.304	23	2	0	40	62	12671098	12671076	13	32.5
CVRL06	8	91.304	23	2	0	40	62	13008466	13008444	13	32.5
CVRL06	8	91.304	23	2	0	40	62	13846534	13846556	13	32.5
CVRL06	8	91.304	23	2	0	40	62	13853356	13853378	13	32.5
CVRL06	8	91.304	23	2	0	40	62	14186852	14186874	13	32.5
CVRL06	8	91.304	23	2	0	40	62	14229938	14229960	13	32.5
CVRL06	8	91.304	23	2	0	40	62	14561814	14561836	13	32.5
CVRL06	8	91.304	23	2	0	40	62	14714750	14714728	13	32.5
CVRL06	8	91.304	23	2	0	40	62	14928489	14928511	13	32.5
CVRL06	8	91.304	23	2	0	40	62	15428832	15428854	13	32.5
CVRL06	8	91.304	23	2	0	40	62	15537213	15537191	13	32.5
CVRL06	8	91.304	23	2	0	40	62	15553822	15553800	13	32.5
CVRL06	8	91.304	23	2	0	40	62	16527376	16527354	13	32.5
CVRL06	8	91.304	23	2	0	40	62	17114090	17114112	13	32.5
CVRL06	8	91.304	23	2	0	40	62	17388628	17388606	13	32.5
CVRL06	8	91.304	23	2	0	40	62	18210636	18210614	13	32.5
CVRL06	8	91.304	23	2	0	40	62	19242867	19242845	13	32.5
CVRL06	8	91.304	23	2	0	40	62	19365701	19365723	13	32.5
CVRL06	8	91.304	23	2	0	40	62	19785873	19785895	13	32.5
CVRL06	8	91.304	23	2	0	40	62	19838389	19838367	13	32.5
CVRL06	8	91.304	23	2	0	40	62	20400266	20400244	13	32.5
CVRL06	8	91.304	23	2	0	38	60	20997856	20997834	13	32.5
CVRL06	8	91.304	23	2	0	40	62	21095767	21095745	13	32.5
CVRL06	8	91.304	23	2	0	40	62	21243508	21243486	13	32.5
CVRL06	8	91.304	23	2	0	40	62	21293256	21293234	13	32.5
CVRL06	8	91.304	23	2	0	40	62	21316348	21316326	13	32.5
CVRL06	8	91.304	23	2	0	40	62	23541168	23541146	13	32.5
CVRL06	8	91.304	23	2	0	40	62	24231340	24231362	13	32.5
CVRL06	8	91.304	23	2	0	40	62	24566623	24566601	13	32.5
CVRL06	8	91.304	23	2	0	40	62	24843573	24843551	13	32.5
CVRL06	8	91.304	23	2	0	40	62	25261196	25261218	13	32.5
CVRL06	8	91.304	23	2	0	40	62	25319491	25319513	13	32.5
CVRL06	8	91.304	23	2	0	40	62	25643062	25643084	13	32.5
CVRL06	8	91.304	23	2	0	40	62	25662931	25662953	13	32.5
CVRL06	8	91.304	23	2	0	40	62	26125164	26125142	13	32.5
CVRL06	8	91.304	23	2	0	40	62	26338640	26338618	13	32.5
CVRL06	8	91.304	23	2	0	40	62	26559884	26559906	13	32.5
CVRL06	8	91.304	23	2	0	40	62	27569375	27569397	13	32.5
CVRL06	8	91.304	23	2	0	40	62	27773047	27773069	13	32.5
CVRL06	8	91.304	23	2	0	40	62	27928587	27928565	13	32.5
CVRL06	8	91.304	23	2	0	40	62	27979013	27978991	13	32.5
CVRL06	8	91.304	23	2	0	40	62	28334307	28334285	13	32.5
CVRL06	8	91.304	23	2	0	40	62	28534464	28534486	13	32.5
CVRL06	8	91.304	23	2	0	40	62	28911305	28911283	13	32.5
CVRL06	8	91.304	23	2	0	40	62	29364809	29364831	13	32.5
CVRL06	8	91.304	23	2	0	40	62	29455796	29455774	13	32.5
CVRL06	8	91.304	23	2	0	40	62	29533342	29533364	13	32.5
CVRL06	8	91.304	23	2	0	40	62	29719503	29719481	13	32.5
CVRL06	8	91.304	23	2	0	40	62	30026683	30026705	13	32.5
CVRL06	8	91.304	23	2	0	40	62	30111802	30111824	13	32.5
CVRL06	8	91.304	23	2	0	40	62	30804372	30804394	13	32.5
CVRL06	8	91.304	23	2	0	40	62	30981547	30981569	13	32.5
CVRL06	8	91.304	23	2	0	40	62	30999797	30999819	13	32.5
CVRL06	8	91.304	23	2	0	39	61	31908928	31908906	13	32.5
CVRL06	8	91.304	23	2	0	40	62	32613318	32613340	13	32.5
CVRL06	8	91.304	23	2	0	40	62	32614296	32614318	13	32.5
CVRL06	8	91.304	23	2	0	40	62	32616646	32616668	13	32.5
CVRL06	8	91.304	23	2	0	40	62	32984748	32984726	13	32.5
CVRL06	8	91.304	23	2	0	40	62	33261500	33261478	13	32.5
CVRL06	8	91.304	23	2	0	40	62	33568700	33568678	13	32.5
CVRL06	8	91.304	23	2	0	40	62	34012094	34012072	13	32.5
CVRL06	8	91.304	23	2	0	40	62	34093382	34093404	13	32.5
CVRL06	8	91.304	23	2	0	40	62	34179544	34179566	13	32.5
CVRL06	8	91.304	23	2	0	40	62	34402026	34402048	13	32.5
CVRL06	8	91.304	23	2	0	39	61	34586543	34586565	13	32.5
CVRL06	8	91.304	23	2	0	40	62	34708674	34708696	13	32.5
CVRL06	8	91.304	23	2	0	40	62	35929190	35929212	13	32.5
CVRL06	8	91.304	23	2	0	40	62	35946210	35946188	13	32.5
CVRL06	8	91.304	23	2	0	40	62	36094795	36094773	13	32.5
CVRL06	8	91.304	23	2	0	40	62	36454348	36454370	13	32.5
CVRL06	8	91.304	23	2	0	40	62	36580073	36580095	13	32.5
CVRL06	8	91.304	23	2	0	40	62	36582670	36582648	13	32.5
CVRL06	8	91.304	23	2	0	40	62	36803817	36803795	13	32.5
CVRL06	8	91.304	23	2	0	40	62	36866497	36866475	13	32.5
CVRL06	8	91.304	23	2	0	40	62	36911413	36911391	13	32.5
CVRL06	8	91.304	23	2	0	40	62	36938142	36938120	13	32.5
CVRL06	8	91.304	23	2	0	40	62	37470950	37470972	13	32.5
CVRL06	8	91.304	23	2	0	40	62	37675810	37675832	13	32.5
CVRL06	8	91.304	23	2	0	40	62	37739796	37739774	13	32.5
CVRL06	8	91.304	23	2	0	40	62	38132114	38132092	13	32.5
CVRL06	8	91.304	23	2	0	40	62	38168208	38168186	13	32.5
CVRL06	8	91.304	23	2	0	39	61	38495474	38495452	13	32.5
CVRL06	8	91.304	23	2	0	40	62	38641349	38641371	13	32.5
CVRL06	8	91.304	23	2	0	40	62	38786871	38786849	13	32.5
CVRL06	8	91.304	23	2	0	40	62	38992380	38992402	13	32.5
CVRL06	8	91.304	23	2	0	40	62	39409248	39409270	13	32.5
CVRL06	8	91.304	23	2	0	40	62	39599426	39599448	13	32.5
CVRL06	8	91.304	23	2	0	40	62	40389655	40389633	13	32.5
CVRL06	8	91.304	23	2	0	40	62	40558279	40558257	13	32.5
CVRL06	8	91.304	23	2	0	40	62	40737146	40737168	13	32.5
CVRL06	8	91.304	23	2	0	40	62	40987313	40987291	13	32.5
CVRL06	8	91.304	23	2	0	40	62	41441133	41441155	13	32.5
CVRL06	8	91.304	23	2	0	40	62	42090927	42090905	13	32.5
CVRL06	8	91.304	23	2	0	40	62	42688213	42688191	13	32.5
CVRL06	8	91.304	23	2	0	40	62	42966827	42966849	13	32.5
CVRL06	8	91.304	23	2	0	40	62	43310783	43310805	13	32.5
CVRL06	8	91.304	23	2	0	40	62	43918713	43918691	13	32.5
CVRL06	8	91.304	23	2	0	40	62	43923516	43923494	13	32.5
CVRL06	8	91.304	23	2	0	40	62	43986755	43986777	13	32.5
CVRL06	8	91.304	23	2	0	40	62	44189997	44190019	13	32.5
CVRL06	8	91.304	23	2	0	40	62	44448932	44448954	13	32.5
CVRL06	8	91.304	23	2	0	40	62	44685804	44685826	13	32.5
CVRL06	8	91.304	23	2	0	40	62	45358342	45358320	13	32.5
CVRL06	8	91.304	23	2	0	40	62	45471037	45471059	13	32.5
CVRL06	8	91.304	23	2	0	40	62	46176479	46176501	13	32.5
CVRL06	8	91.304	23	2	0	40	62	46576248	46576270	13	32.5
CVRL06	8	91.304	23	2	0	40	62	47106625	47106603	13	32.5
CVRL06	8	91.304	23	2	0	40	62	47138803	47138781	13	32.5
CVRL06	8	91.304	23	2	0	40	62	47348437	47348415	13	32.5
CVRL06	8	91.304	23	2	0	40	62	47731602	47731624	13	32.5
CVRL06	8	91.304	23	2	0	40	62	47822496	47822518	13	32.5
CVRL06	8	91.304	23	2	0	40	62	48375145	48375123	13	32.5
CVRL06	8	91.304	23	2	0	40	62	48671598	48671576	13	32.5
CVRL06	8	91.304	23	2	0	40	62	48777362	48777384	13	32.5
CVRL06	8	91.304	23	2	0	40	62	48827226	48827248	13	32.5
